,Q_mmd,Q_cfs,gage,prcp,srad,swe,tmax,tmin,vp,eto,vpd
2024-04-20,1680.0569247381081,145.0,09019850,4.121298526505187,423.6046179177899,299.3688979832365,5.563730566993267,-4.830978947202468,429.1133744487319,2.324134688339019,0.2831081527333225
2024-04-21,1784.3363200666804,154.0,09019850,0.0,737.3928802140397,299.3458089221626,9.999828881418114,-6.988634407011989,329.3232876812181,3.338433390890894,0.5038758502895256
2024-04-22,2699.6776790619256,233.0,09019850,0.0,620.6709150896886,296.90333762297433,12.48773650940721,-0.1851957333660485,561.7515641598324,4.374438427347001,0.7078568598993439
2024-04-23,4727.332588228608,408.0,09019850,0.392645893595174,594.7470066016763,294.68497514768137,11.439432025750872,-0.7186496468669281,549.2715286882266,3.385407758446138,0.6146087965022546
2024-04-24,5607.914148780996,484.0,09019850,0.0,720.578069215253,292.971513923407,14.454945821545737,-1.9185561881917543,462.5527180749174,4.086799228443645,0.745658363729935
2024-04-25,6731.814298433385,581.0,09019850,6.119901722716887,510.3237384226095,291.11385583754424,13.267477641626495,-1.5778786010828822,536.1944446124652,3.854826039326904,0.673615177209974
2024-04-26,7206.864877152437,622.0,09019850,12.56530590579012,412.0741197520039,289.6868696123998,8.089456188305094,-2.388260781287686,513.7056271397631,2.67300596971712,0.3654502725045493
2024-04-27,6337.869916081001,547.0,09019850,3.733370503079957,287.842902750939,290.0048684362446,1.747646546333322,-4.916219276411176,425.5113493275812,2.038479787984925,0.1730583600719696
2024-04-28,5654.260546704805,488.0,09019850,2.894823216551215,378.1046634047042,289.62073456758,4.47378723419663,-4.330877691820186,444.746513064347,1.9809765200585423,0.2582628270303685
2024-04-29,4935.891378885753,426.0,09019850,0.007452947949937,633.8765694278183,289.2142308151908,7.33417907322498,-5.228385268788055,410.77491047224527,2.9564591149915427,0.3667313212149986
2024-04-30,4959.064577847657,428.0,09019850,4.401094507321026,454.2726705025362,288.01939522102685,8.939768696049237,-2.9773996239590166,491.5333120874334,3.762948944450672,0.5145051432357323
2024-05-01,5387.768758642898,465.0,09019850,4.9848755958178925,511.1442831018272,289.859275688737,8.49718783034787,-5.940672560630119,396.7605812205008,2.9304015279633493,0.3985994804787657
2024-05-02,5353.008960200042,462.0,09019850,0.0,718.1037125618377,289.859275688737,5.516571357778811,-10.049654975808403,281.81396157216665,2.9833007883853235,0.3777108318927776
2024-05-03,5376.182159161946,464.0,09019850,0.0,734.334579956243,289.76390826191584,9.258174175354378,-7.334400361763837,337.72545390445083,3.102270413913065,0.4594463345706503
2024-05-04,5851.232737880998,505.0,09019850,0.0,806.4592948261383,289.76390826191584,13.205199442851892,-8.621270285006554,272.87070525033835,3.9071976646957873,0.6412951695206522
2024-05-05,6812.920494800052,588.0,09019850,1.2261066806911505,668.5043927304616,287.9078541298479,13.717208466025657,-1.579966366274435,497.6662203546702,4.437246213954105,0.7094626939420976
2024-05-06,6928.786489609577,598.0,09019850,13.176036998366838,428.0190127460113,297.1444584822204,4.156068032641871,-6.729082539862834,370.6569461917835,2.2253739002713377,0.2232081089594105
2024-05-07,5909.16573528576,510.0,09019850,7.147136188356508,310.9776465745504,304.18347011363664,-0.8966672211383169,-8.173884203771397,332.13116943434216,1.996622215544697,0.1991464606002162
2024-05-08,5735.366743071473,495.0,09019850,0.010965572158232,475.39674496482826,304.19443567599643,-1.171238694283443,-9.496999404529747,299.8437504207131,2.003507764908705,0.1933377939710281
2024-05-09,4333.388205876224,374.0,09019850,0.0,624.9657293658873,304.1673793371373,4.658192577410878,-7.100962588498396,358.59237102935697,2.5443434539855736,0.2966295108768056
2024-05-10,3615.0190380571707,312.0,09019850,0.0,631.5095163428292,303.435932704097,7.684818541970629,-4.361062561289809,434.2787672963901,2.886346019249245,0.3934217667661819
2024-05-11,4078.4830172952697,352.0,09019850,0.0628694048950757,738.6524314306993,303.057318893667,10.945257586340324,-5.122953194075378,378.37734842637946,3.524227537603045,0.5313405081840993
2024-05-12,5318.249161757184,459.0,09019850,0.0,666.0061294286057,301.4203685909832,10.942165059132416,-2.103437004359477,488.7765334502683,3.861817498754867,0.5478449688650476
2024-05-13,6442.149311409574,556.0,09019850,0.0,755.5180017423011,299.92241981755404,14.310588604288988,-2.4327471504938245,442.50041682692336,4.349605214894132,0.7144490298706492
2024-05-14,8075.8598382238715,697.0,09019850,3.172235487159597,502.4923688897302,297.5955823491458,12.86112702288201,-0.4596237646384303,586.7891550370441,4.240467801606213,0.6520017576800596
2024-05-15,9338.799181647692,806.0,09019850,0.0,634.1447080640498,295.84944172960496,9.962574223634128,-1.842941675128843,509.76353433185625,3.5873678065754064,0.4955008063586689
2024-05-16,8724.70940915721,753.0,09019850,0.0,761.5112518967697,294.50549910280824,14.156205122698053,-2.80477453749012,425.5776136424644,4.343773205516893,0.701200420441016
2024-05-17,9188.17338839531,793.0,09019850,0.0,725.745761214257,292.17754239571605,15.170933051183994,-0.4574423567403437,506.2058913340024,5.070090786508809,0.803097184499326
2024-05-18,9640.050768152456,832.0,09019850,1.5597619951173325,663.2498070865852,289.5336522345686,15.450469510831631,0.2955060108193929,551.724482075257,5.033400187384197,0.8366464118398664
2024-05-19,9813.849760366742,847.0,09019850,0.0,650.0370391703386,287.1117849607782,12.723351736880067,-0.2343944030595209,545.7251135356192,4.271279981958781,0.6542158660529779
2024-05-20,9396.732179052453,811.0,09019850,0.0,712.4569094767952,284.75883171867247,15.0144064574772,-0.3977541205407023,509.2322521501366,4.86077141812721,0.8026683859029742
2024-05-21,8574.083615904829,740.0,09019850,2.7554664326035696,410.81775959626464,285.71953946054,3.805269872609693,-5.998959916966389,394.5481940629639,2.5457722428512866,0.2549618152354431
2024-05-22,7230.0380761143415,624.0,09019850,0.0,765.474495728022,285.71953946054,9.358714288017644,-7.890347427343143,298.13232309864367,3.968019231998577,0.5510790838025239
2024-05-23,6523.255507776241,563.0,09019850,1.781757609803854,664.0048239387431,286.78001607871465,11.618974058213862,-6.710039755033083,337.687113311049,4.39749366802141,0.6319283670670609
2024-05-24,6210.4173217905245,536.0,09019850,0.0,787.5751086421924,286.7793505371868,10.939398424558464,-7.961580362894566,287.15895702564126,4.196644522395462,0.5920580371148702
2024-05-25,6268.350319195287,541.0,09019850,8.58735000293612,443.263759289777,284.8437569054788,10.138501765516567,-1.3898305520563417,551.0937942434858,4.001003278971113,0.5618733558838749
2024-05-26,6233.590520752429,538.0,09019850,0.0,535.2885492515234,282.9433727422809,8.460752242752962,-1.4760704510497185,544.8132401222862,3.802264825220861,0.4406160892203349
2024-05-27,5978.685332171474,516.0,09019850,0.0,694.9788975622168,280.67253796310064,14.365166569257536,-0.5933981771044243,513.0238010982064,4.692542275357771,0.7307979809458924
2024-05-28,6048.2049290571895,522.0,09019850,0.0,743.7594530521517,278.2532946405506,17.347346139716503,-0.2387330693308384,491.0588674686859,4.537045465664654,0.8829823706008438
2024-05-29,6164.070923866714,532.0,09019850,0.0,687.091969625936,275.0694667668104,16.799589976949363,1.5805800496427795,583.0617670848358,5.131538436136533,0.8866374986620847
2024-05-30,6175.657523347667,533.0,09019850,0.0,719.7977480171733,272.57440851557874,16.65419826360857,-0.0614471513313339,507.6049978013373,5.022232110042793,0.8663859309884452
2024-05-31,6059.791528538142,523.0,09019850,0.0,718.4912028793126,270.5123240929783,15.53967058167127,-1.0898762608988553,475.8955038021172,4.791791629568001,0.8027805991545148
2024-06-01,6071.378128019094,524.0,09019850,0.0,704.02644965181,267.8573951582985,16.45130598214842,0.3214259688898141,514.9300312050531,4.806781524138831,0.8570869239395484
2024-06-02,6059.791528538142,523.0,09019850,0.0,692.4584793366665,264.598012866325,17.485954337292547,1.7598887070325944,551.6682289945261,5.268074982204784,0.9352616844945708
2024-06-03,5943.925533728618,513.0,09019850,0.0,664.8701862037316,261.06786437821575,16.87132906084078,2.406307890708082,580.4566806496742,4.608446199621126,0.875171952775593
2024-06-04,5967.098732690522,515.0,09019850,0.0,569.4486700584262,257.2045211865702,14.587480444525683,3.1981808885546013,670.0333600850186,4.376534247676117,0.6604297407093409
2024-06-05,5885.992536323855,508.0,09019850,0.0,702.8824272526437,253.77472956375527,18.22592943687404,2.166148850240984,539.5280808825013,5.483111270620476,0.8993032676281519
2024-06-06,5781.713140995283,499.0,09019850,0.0,745.5292435419559,249.77130279901056,22.445106641931243,3.530625775548621,551.6168246173455,5.455333184817627,1.231359834334188
2024-06-07,5665.847146185758,489.0,09019850,0.0,691.5175511642055,245.443315562008,20.784522481793267,4.305495779654245,618.8511931977847,5.711755239234625,1.1349726162103766
2024-06-08,5434.115156566709,469.0,09019850,6.886996065956989,476.11917866211655,241.021135905456,19.11275295480966,4.528368735773328,771.9147623421222,4.664186352549296,0.9336417487080344
2024-06-09,4762.092386671466,411.0,09019850,0.0,716.7924742476388,237.0208601586152,21.65361688093776,3.5250075372673813,582.2899879203394,4.8398064330604775,1.1085576802193693
2024-06-10,3557.0860406524084,307.0,09019850,0.0,650.8357210481959,232.59758044424063,19.75136948142135,4.532185302194344,664.9404472417837,5.319889293276805,1.0341801989573094
2024-06-11,2711.264278542878,234.0,09019850,0.0,699.0674002295704,228.61995536631687,20.927941425626752,3.470804688036733,583.3507328752472,5.697850378443424,1.086956493804423
2024-06-12,2931.409668680975,253.0,09019850,0.0,675.5285022102611,223.8487820016579,21.954456291640277,5.359841137916825,648.9528933911829,6.13369560618222,1.2585537750324125
2024-06-13,3012.5158650476424,260.0,09019850,0.0,701.7880540165996,218.8510358167697,24.01958584075384,5.898438581040856,632.0608070537539,6.129427977191048,1.5035932610501523
2024-06-14,2919.8230692000225,252.0,09019850,0.0,549.215621842497,214.22755223345763,17.231660503582138,5.009077158599803,729.3314908967112,4.851334987714302,0.8190871944579959
2024-06-15,2653.3312811381156,229.0,09019850,0.1460152768310007,657.6307153941513,210.2917599725614,19.82379039855976,3.3711929810724226,573.6184529858266,5.665542636461536,1.0696724360464425
2024-06-16,2676.504480100021,231.0,09019850,0.0,669.3293748219171,205.4893397919552,22.25852556230232,5.434653016491137,641.5232712343966,6.032883690544753,1.3613990281485475
2024-06-17,2352.0796946333517,203.0,09019850,0.0,709.6083684194474,201.63199824290004,22.00507383100446,3.182906011251718,528.9905746321327,6.635014820295554,1.304486554471146
2024-06-18,1610.5373278523934,139.0,09019850,0.0,686.6473100897284,199.75243910090364,15.820663105162868,-1.5236372971224506,410.199200401918,4.435562859396957,0.7137496944195678
2024-06-19,1216.5929455000094,105.0,09019850,2.1752518540655914,476.75208001196745,195.7696732831365,17.351899588814373,3.4817957052642208,697.799328085292,4.473769558895089,0.8274471897935662
2024-06-20,1170.2465475761994,101.0,09019850,0.7758107169062551,587.39054777646,191.17346219600276,20.114364475629216,4.942799349553921,693.1130073793581,5.144382417697012,1.0221139753965394
2024-06-21,1140.121388925723,98.4,09019850,2.5608745371620087,437.6855740285739,186.76459885997272,17.82652265975975,4.498884122267973,784.9737546934347,4.677728796847773,0.7953807863627816
2024-06-22,1115.789530015723,96.3,09019850,0.0,662.5806267077097,183.07096903942903,19.60158951901814,2.7937110509259906,561.5611297917571,5.069685755588759,0.9603541230968464
2024-06-23,1053.2218928185796,90.9,09019850,0.0,679.2538466652267,178.85420170063855,21.816106907538163,4.039469190627514,564.9063510193469,5.782295663985398,1.2183063024816565
2024-06-24,991.8129155695314,85.6,09019850,1.9660000421640176,522.5510183303553,173.6942704758548,22.61270555755227,6.286802667329653,770.1244436346643,5.771318973945743,1.3561111294749038
2024-06-25,1034.6833336490556,89.3,09019850,1.1913929010512645,577.9493262507103,168.8343531585706,23.025054025399307,5.570688192150216,689.2598080966146,5.573968349831926,1.325842872683097
2024-06-26,,,09019850,4.0367374536046405,492.15983126781526,163.80383742670023,24.087585274122425,5.978019797881484,768.8489602203058,5.4437526607252975,1.336412668839445
2024-06-27,,,09019850,4.037077096190613,412.169551986508,158.3377164299201,20.583061313854174,7.014045307620003,914.476639779673,5.260842065584536,1.01357486464384
2024-06-28,,,09019850,4.842138124580263,406.0878422197428,153.45983835614214,18.885530947620083,5.681229402851374,832.5491911199202,4.937140264578972,0.8514575461275262
2024-06-29,,,09019850,0.0555383383141374,635.4206736264323,148.8984407987416,21.83761030003337,5.010195830322665,620.6923058492126,5.154629057352,1.064542294720234
2024-06-30,,,09019850,0.0,576.8075098058591,143.0316175058565,22.85239892065897,8.304926524683133,812.3724998844232,5.310536424307877,1.05887129028698
2024-07-01,,,09019850,7.857613274802301,367.7505530007647,137.8870041898188,18.357494396170523,6.61009771912964,927.7578834179455,4.273230840868215,0.695279525163002
2024-07-02,973.2743564000075,84.0,09019850,3.756233579881272,422.1544722857277,134.19240216910475,16.67940045393553,3.090017467241976,714.2247254657427,4.244300818037096,0.6068584024590543
2024-07-03,695.1959688571483,60.0,09019850,0.0,629.9759630041967,130.67124751288017,19.21274467542538,2.6588176017669283,560.2514344435408,5.400592637930733,0.92689500645429
2024-07-04,574.6953342552425,49.6,09019850,0.0,613.3982493017475,127.56745524000937,17.662990745341872,1.6759727208421609,538.5262293920418,4.920803309253274,0.8218692736925289
2024-07-05,561.9500748261949,48.5,09019850,0.0,609.4873376380702,124.6386896772041,17.051841945257316,1.2627016341559874,528.5591534447528,4.693138656547461,0.7788237362998724
2024-07-06,512.1276970580992,44.2,09019850,0.0,605.0742027901172,120.78738830925028,19.35370545996526,3.5445865304069226,600.858685151799,5.655669547845149,1.0342669651473466
2024-07-07,475.05057871905126,41.0,09019850,0.0,615.4241863645009,117.34940490115476,18.711768756876584,2.5688633126979346,560.0450072508489,4.57593787218122,0.8559350095790486
2024-07-08,458.82933944571784,39.6,09019850,0.0,644.960962772272,114.49738586784156,18.912990004309837,1.196227261862658,493.9638735531958,4.466456671599026,0.8245263200844263
2024-07-09,440.29078027619386,38.0,09019850,0.0,597.2980865653719,110.52274475984412,20.004679005762146,4.151192058460071,624.9077525571104,4.479469738022891,0.935850650174534
2024-07-10,424.06954100286043,36.6,09019850,0.9327839347512342,573.8151980798173,106.44619994311726,22.385831895716308,4.553810070955599,649.8131405828061,4.780887406594781,1.1498262770272538
2024-07-11,419.43490121047944,36.2,09019850,0.0,636.9882012101767,102.07317536335796,24.169303940076173,5.745616537780927,652.8320968767127,5.486031988934282,1.289918447857333
2024-07-12,375.40582318286005,32.4,09019850,0.0,615.0141279257683,97.0855997669731,25.51534785710168,7.799110955640783,761.656723281863,6.298337179971769,1.521054570629669
2024-07-13,349.9153043247646,30.2,09019850,0.0,617.087611534567,92.04902262955277,26.20786756891812,8.106681534188972,772.9839758464302,5.69990516869056,1.6445852240518013
2024-07-14,338.32870484381215,29.2,09019850,0.0,593.2695438481469,87.38108701745513,25.13470333422482,7.923871580419485,790.3291585946446,5.240575659525996,1.4849183587612629
2024-07-15,359.18458390952657,31.0,09019850,0.3572838709306249,500.54881403564616,83.06553669204443,21.183743228079223,7.771269533499212,809.1210199199476,4.825045081641236,0.9931869182240182
2024-07-16,369.6125234423838,31.9,09019850,7.192318346779335,371.8162026758735,79.38795142492214,19.23574650309112,6.087151796671644,798.6783826304343,4.287046440193897,0.870672955875658
2024-07-17,351.0739642728599,30.3,09019850,0.0,570.8470520379009,76.00609507371004,21.069189386516804,5.250403539690975,593.1153749487524,4.414274494138964,0.9742899701239291
2024-07-18,424.06954100286043,36.6,09019850,0.2404856657460499,542.2706214594776,72.39285125957987,21.67334190050282,6.403759369205996,657.9064655899654,4.935837788563512,1.1080316813300002
2024-07-19,336.01138494762165,29.0,09019850,3.0098552543143144,474.61598621942,69.08340336460878,21.789367557172184,5.958856431447819,694.8213455979537,4.779298846020829,1.0892878357749662
2024-07-20,320.9488056223834,27.7,09019850,0.0,550.5666026929822,66.06991852768009,20.97232656011285,5.477997705498467,609.6213031528745,4.667497224602024,0.946694338783258
2024-07-21,297.7756066604785,25.7,09019850,5.915117909521449,365.2047694168161,63.6774570333143,17.39928472583169,4.246906893668119,733.2745305898316,3.6088363783035686,0.6151910871236863
2024-07-22,303.5689064009547,26.2,09019850,0.0,563.5202410168697,61.70117586173935,18.877381695425832,2.764215860886057,525.4546280328223,4.021252984273966,0.7349068154834297
2024-07-23,288.5063270757165,24.9,09019850,0.0,602.0879110879878,59.48654849209265,22.235194388545636,3.829418277872483,523.1275389918518,4.470735542130521,1.0620953811518874
2024-07-24,261.85714826952585,22.6,09019850,0.1447089532101927,557.7239771112004,56.77049524879371,22.732275759365606,6.009666131190066,641.1704579587872,4.704631873388907,1.2302099491639469
2024-07-25,272.28508780238303,23.5,09019850,0.0,593.2717488255231,54.07401994706669,25.097763592128043,6.501284383295363,599.2313114435087,5.217758219490558,1.379421616832922
2024-07-26,253.74652863285908,21.9,09019850,0.0,445.5720745469607,51.05341948054785,20.874886719675484,8.77037382091303,822.4764896429178,4.614679571311945,0.979305858556512
2024-07-27,239.84260925571613,20.7,09019850,0.5670856348884354,527.3879912705813,48.72341753069804,22.727288916719505,6.360552550115222,596.7288346213776,5.264541216399643,1.1157626044284428
2024-07-28,232.89064956714466,20.1,09019850,0.0,571.7728522834955,46.73117157851825,22.111510117946167,4.6148353035256005,488.34887281800246,5.412594930332243,1.1167471111047789
2024-07-29,208.55879065714447,18.0,09019850,0.0,594.312912044855,44.66860758080861,24.263579726527038,5.109566353405849,477.8671115669494,6.134708247588651,1.4435739296126666
2024-07-30,193.49621133190624,16.7,09019850,0.0,590.9359021315199,42.68203198572105,24.058082166054813,4.875330238750878,455.4018380108559,5.91400511558976,1.4792976978929349
2024-07-31,181.90961185095378,15.7,09019850,0.0,578.6671824212779,40.76413957215476,23.69340263637299,5.030344446697262,449.6161539115926,5.365276886357569,1.3937073432754463
2024-08-01,174.9576521623823,15.1,09019850,0.0,595.0960883428721,38.7356020065396,26.56618418193078,6.059857484261029,455.5233140297672,5.081961175881264,1.73492632935177
2024-08-02,170.3230123700013,14.7,09019850,0.0,550.9694250756131,36.51877345839903,26.35500175523277,8.365760725260317,579.4004055603164,5.507398248155133,1.67309866543919
2024-08-03,164.52971262952508,14.2,09019850,0.0,545.7822219890875,34.42399428342794,26.33283110256544,8.418688680890734,588.8408181692444,4.73832566915803,1.4926767478279697
2024-08-04,163.37105268142983,14.1,09019850,2.921962352593076,373.4068640614357,32.4767695379457,24.06401346758532,8.643515965599386,819.0463296299055,4.963747827344463,1.1827426972384876
2024-08-05,230.57332967095414,19.9,09019850,0.0,510.1975956693501,30.76337396660224,23.3939392479372,7.315311114569185,532.473049836208,4.441491531815887,1.0290218099187347
2024-08-06,181.90961185095378,15.7,09019850,2.547331811171422,424.1129451211853,29.012053829423675,24.5156167550928,7.966133473813062,618.135014680938,4.651515149911607,1.1742268165674628
2024-08-07,208.55879065714447,18.0,09019850,4.444472818575031,368.5245447806787,27.59347021623375,22.301925010869663,6.7756702793842045,662.8932404987056,4.744731868143727,1.045936870906734
2024-08-08,254.90518858095436,22.0,09019850,0.0,503.3155459523114,26.28642198581121,21.35702881744744,5.476725001439953,491.23921208177626,3.980833403347412,0.8014833852846684
2024-08-09,203.9241508647635,17.6,09019850,7.241878005813896,286.66783151813866,25.202313751909735,16.27543780268708,5.263400970171888,757.3046314839172,3.189883469600617,0.5156905014359484
2024-08-10,215.51075034571596,18.6,09019850,3.178150607641996,356.2725401251239,24.00281919968903,20.19441907809796,5.496383327576941,693.283936244284,4.158510348081142,0.7470917597601602
2024-08-11,228.25600977476367,19.7,09019850,3.3831809682750213,353.06078403927125,22.875712462851663,19.147485411685643,5.065683813359808,697.6255685047807,4.158733290236651,0.7340692646584556
2024-08-12,198.13085112428726,17.1,09019850,3.582205381511794,340.18353833096705,21.651572859150164,20.07215299387142,6.168449170799015,777.2223328656181,4.034628285724352,0.8694398287276262
2024-08-13,202.76549091666823,17.5,09019850,7.790535645525411,248.449932454393,20.52103445379461,15.68985675966771,6.323439431332684,921.2046916733376,3.001471500209973,0.4307929633831963
2024-08-14,228.25600977476367,19.7,09019850,8.391769162579495,345.6982274778493,19.752687393859848,17.750327754720136,3.784285535315484,699.1182035607723,3.7299221317329954,0.6087263784061635
2024-08-15,236.36662941143038,20.4,09019850,3.703376250865655,369.0705166757125,19.02660180622125,18.17280233738014,2.453248424026641,634.906393088959,3.750770120595212,0.6421999900360924
2024-08-16,205.08281081285872,17.7,09019850,0.0,496.64161790737546,18.04006655422241,21.901655263128045,5.898563625275522,677.5542117732379,4.79429799721082,1.0413477482899895
2024-08-17,169.16435242190607,14.6,09019850,2.749064892492236,408.98429402292766,17.052361106760927,23.717349830617373,5.127292599213899,709.6398313399835,5.044358303242009,1.230230752417531
2024-08-18,163.37105268142983,14.1,09019850,3.2671540022769,357.7492900063309,16.041000899234135,22.22773366507493,6.537258788529948,852.6685404027585,4.381006262665321,0.9341684823293284
2024-08-19,286.189007179526,24.7,09019850,4.059072523259879,302.2852702405792,14.986927356238104,19.57619492802078,7.134328068121087,969.4381132954204,3.4500120641209664,0.7250692099529379
2024-08-20,210.87611055333494,18.2,09019850,1.974911466728424,397.79875345975887,14.042246513541404,22.12132563863074,6.344862427123314,819.5404588434865,4.3637181168413335,0.9971116464678846
2024-08-21,183.06827179904903,15.8,09019850,2.636813632700795,392.16453610675313,13.137864844838418,21.270061472507948,6.646375349700493,850.3377918866893,4.289864913716889,0.8844824762285715
2024-08-22,257.22250847714486,22.2,09019850,2.893632273281276,266.392619362258,12.25107769780477,18.121348654459943,7.418327850807583,1025.5902368502898,3.376216480919472,0.6304015011952465
2024-08-23,242.15992915190662,20.9,09019850,3.2302967161756886,247.8004318953708,11.488613054141632,15.652743503985947,5.900009100150521,927.4147943934324,3.1909573781544145,0.4757891581736816
2024-08-24,207.4001307090492,17.9,09019850,0.0,374.46776551709337,10.791990611814676,17.55849801396596,6.506521386326621,875.2017214057314,3.87673484959039,0.6635577739466679
2024-08-25,193.49621133190624,16.7,09019850,7.378432261080695,279.883740022204,10.227960932375057,16.65147523729573,5.579958012627488,903.1676933926876,3.302937453578459,0.6166636886951142
2024-08-26,227.09734982666845,19.6,09019850,8.360737974471878e-05,417.2598592285691,9.771550098722743,17.281906939553078,4.708857928342453,764.616633599975,3.461304669608493,0.54880943299259
2024-08-27,177.2749720585728,15.3,09019850,0.0,500.0830175631791,9.337865445600706,20.045378834100525,3.136797474328219,615.5162393602441,3.8834866304836817,0.8479391649829711
2024-08-28,156.41909299285834,13.5,09019850,0.0,489.3323462841898,8.829696776809415,21.01932800576043,4.581362807232206,684.9295227845712,4.73166122173046,1.0092399166820285
2024-08-29,142.51517361571538,12.3,09019850,0.0,481.0956517016078,8.408033928570735,20.038392465307687,4.148518850183975,676.228996608975,3.971506555664733,0.9238217840405466
2024-08-30,136.72187387523917,11.8,09019850,0.0,518.753009376351,8.098213399140736,20.71414910201241,2.311623467524856,570.131509808277,3.770126148576337,0.9439694753975216
2024-08-31,133.24589403095342,11.5,09019850,0.0,511.6474574283444,7.675956967544846,22.2108396160858,3.977374352267372,639.8170333881299,4.04017795250505,1.2206058648664575
2024-09-01,130.92857413476293,11.3,09019850,0.0,475.9936039192148,7.195344774973285,21.5178636215807,5.425905641915796,739.0161771525339,4.376961536303639,1.1081474419288904
2024-09-02,127.45259429047718,11.0,09019850,0.0,471.3775113965857,6.764980435013702,20.507857215370628,4.7702798026506805,715.9529662335228,3.941138532256818,1.0428103165009204
2024-09-03,132.08723408285817,11.4,09019850,0.0,482.5921880208448,6.387711195200401,21.24748343410357,4.580474329413799,696.3896744309941,3.938383236002803,1.0582721145970364
2024-09-04,141.35651366762013,12.2,09019850,10.51312061594058,324.58814157981703,6.153041624436839,16.994232975873828,3.1311900066017517,754.87799573039,2.799104519685775,0.6463327935655243
2024-09-05,263.01580821762104,22.7,09019850,0.0,421.35839693722113,5.955831097765377,14.316822717286485,1.2449813276277577,632.9388982769532,2.970971487908117,0.4332079224461082
2024-09-06,157.5777529409536,13.6,09019850,0.0,505.7568428486487,5.738947695390374,19.61739748192212,1.0898879656843876,563.5248964016021,3.3759322014859285,0.8351648966198927
2024-09-07,140.1978537195249,12.1,09019850,0.0,472.8066861856241,5.449788516479364,19.71830943641487,3.266397451790975,662.4361318182108,3.5154413322101585,0.9272253452250916
2024-09-08,142.51517361571538,12.3,09019850,0.0,447.1756663119657,5.179429287930218,18.63461735078333,3.4331040602318783,692.8178272647403,3.46717576152861,0.9276378087024854
